id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
39328,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012,Casual,Gini and Jony Girls Green Shorts
41232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men White Aquil Sports Shoes
11542,Women,Apparel,Topwear,Kurtas,Beige,Summer,2011,Ethnic,W Women Printed  Beige Kurtas
56285,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Biara Women Black Bra
25777,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012,Formal,Arrow Men Brown Suspenders
2226,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Black Tracksuit
43101,Men,Personal Care,Fragrance,Fragrance Gift Set,Red,Spring,2017,Casual,Reebok Men Reeplay Perfume & Deodorant Set
18299,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Aneri Women Zeenat Black Kurta
13671,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Levis Kids Blue Solid Jean
27444,Women,Apparel,Topwear,Tshirts,Black,Fall,2015,Casual,Jockey Women Black T-shirt
26596,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2015,Sports,Puma Men Jago Ripstop Black Sports Shoes
55064,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,NA,Lakme Enrich Satins Lipstick 265
50516,Men,Apparel,Innerwear,Trunk,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Trunks
6686,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,UCB Men's Big Ben Logo Red T-shirt
34053,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,2012,Casual,Gini and Jony Boys Yellow 3/4 Length Pants
46473,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Timex Men Sliver Dial Watch
7754,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Fila Men's Agony Black Red Shoe
55858,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Casual,Colorbar Pro Flirt Nail Lacquer 013
35181,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2015,Casual,Wildcraft Unisex Blue Backpack
22136,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal,Provouge Men Black Formal Shoes
16303,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Peter England Men Check Navy Blue Shirt
15586,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,Proline Men Green Printed Sweatshirt
36704,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017,Casual,Burberry London Men Special Edition Perfume
5003,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Gini and Jony Girl's Arella Blue Kidswear
14454,Women,Footwear,Shoes,Heels,Taupe,Summer,2012,Casual,Enroute Women Casual Taupe Casual Heels
53393,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012,Ethnic,Alma Women Printed Beige Kurta
11126,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Sports,Urban Yoga Women Solid Blue Track Pants
25313,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Youth Series Men Digital Watch AE-1100W-1AVDF(D085)
57733,Women,Personal Care,Lips,Lip Care,Brown,Spring,2017,NA,Lotus Herbals Cocoa Lip Balm
40784,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,Quiksilver Men Blue Flip Flops
36536,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Sling Bag
52073,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Myntra Men Grey & Red T-shirt
58549,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Miami Blues Women Sunglasses
14666,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Checked Shirt
33878,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Citizen Men Silver Dial Watch
44116,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017,Casual,Boss Men Made For Summer Perfume
5231,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Classic Polo Men's Cari Navy Polo T-shirt
25121,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Lino Perros Women Gem Ring Black Clutch
32196,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Men Printed Blue Kurta
33044,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Printed Blue Kurta
57501,Men,Footwear,Sandal,Sandals,Beige,Summer,2012,Casual,Lee Cooper Men Light cocoa Sandals
54384,Women,Accessories,Bags,Handbags,Olive,Fall,2012,Casual,Baggit Women Olive Green Handbag
13443,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Tops
2014,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men's Classic Yellow Polo T-shirt
43333,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Murcia Women Brown Handbag
49609,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Heels
31713,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings
12591,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Tantra Unisex Printed Blue Tshirts
55256,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Summer,2019,Casual,Lakme Absolute Forever Silk Blacklast Eye Liner
18897,Women,Apparel,Dress,Dresses,Green,Fall,2011,Casual,Arrow Woman Solid Green Dress
34261,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys Printed Red T-shirt
50724,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Doodle Girls Blue Washed Dress
2828,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Lee Cooper Men's LC Casual Denim Blue Shoe
22304,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,Inc. 5 Women Casual Beige Heels
16131,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Tokyo Talkies Women Printed Red T-shirt
46641,Women,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Rasasi Women Hope Deo
7566,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Nike Men's As Kobe Comic Black T-shirt
19945,Women,Accessories,Bags,Handbags,Purple,Fall,2011,Casual,Nike Women Casual Purple Handbag
13685,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Men Dash Casual Shoes
54142,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,Rocia Women Beige Sandals
26562,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual,Lee Cooper Men Brown Shoes
55090,Women,Personal Care,Skin,Face Moisturisers,Silver,Spring,2017,Casual,Pond's Flawless White Visible Lightening Daily Cream
12757,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Spykar Men Printed Blue T-Shirts
42027,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,ADIDAS Women Sukoi Black Sports Shoes
3300,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2011,Sports,Asics Men's Gel Cushioning Black Yellow Shoe
17225,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Blue Sunglasses
6672,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Nike Women Dunk Skinny White Red Shoe
47555,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Portia Women White Heels
46487,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Timex Men Sliver Dial Chronograph Watch
51430,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Myntra Men Navy Blue & Orange Check Shirt
15572,Boys,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Chhota Bheem Kids Boys Warrior Bheem TShirt
21747,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Unisex  Era Black Casual Shoes
4125,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Sports,Lotto Men Kochi Tuskers Authentic Orange Jersey
45202,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Enticer Men Black Marine Sports Watch MTD-1069D-1AVDF(A657)
37622,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Madagascar3 Boys Red Printed T-Shirt
20695,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2011,Casual,Buckaroo Men Bello Blue Casual Shoes
53367,Unisex,Accessories,Bags,Backpacks,Pink,Summer,2012,Casual,Puma Unisex Pink Backpack
32350,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch
56615,Women,Personal Care,Makeup,Highlighter and Blush,Rose,Spring,2017,Casual,Streetwear Stay On Mineral Rose Swirl Blusher
4919,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Gini and Jony Girl's Veeya Pink Kidswear
10000,Women,Apparel,Bottomwear,Skirts,White,Summer,2011,Casual,Palm Tree Girls Sp Jace Sko White Skirts
4317,Unisex,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Tantra Kid's Unisex Kya Boss Red Kidswear
45030,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Watch
15740,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Nike Women Air Relentless Grey Sports Shoes
52087,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Myntra Women Yellow T-shirt
21575,Men,Accessories,Socks,Socks,Multi,Winter,2015,Casual,Lino Perros Men Pack of Five Striped Socks
37410,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Murcia Women Envelope Green Handbag
56427,Women,Personal Care,Eyes,Eyeshadow,Bronze,Spring,2017,Casual,Streetwear Groovy Baby Eye Shadow
32162,Women,Accessories,Socks,Socks,Black,Summer,2017,Casual,Playboy Women Playmate Black Ankle Socks
40542,Women,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Titan Women Gold Watch
38458,Women,Accessories,Bags,Handbags,Orange,Summer,2012,Casual,Baggit Women Orange Sling Bag
27682,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Murcia Women Black Handbag
9408,Women,Accessories,Eyewear,Sunglasses,Blue,Winter,2016,Casual,Fastrack Women Sunglasses
30635,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Nike Men Basic Crew Blue T-shirt
42215,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Sepia Women Teal Top
3132,Men,Apparel,Topwear,Tshirts,Multi,Fall,2010,Casual,DUSG Men's Tadoba Organic Cotton Cappuccino T-shirt
34295,Women,Apparel,Topwear,Dupatta,Orange,Summer,2012,Ethnic,Fabindia Orange Silk Dupatta
18863,Men,Apparel,Topwear,Sweatshirts,Red,Fall,2011,Casual,Puma Men Heritage Red Sweatshirt
6440,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Lotto Men's Calcetto Black Brown Shoe
17017,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Casual Brown Sandal
23222,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,Aneri Women Freya Red Kurta
51602,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Wrangler Women Blue Molly Jeans
7592,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,Nike Men's Dunk Low Blue Shoe
53531,Women,Apparel,Innerwear,Briefs,Pink,Summer,2017,Casual,Amante Women Pink Bikini Briefs PCLR02
44586,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017,Casual,Lee Men Tino Blue Jeans
37074,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Lino Perros Women Black Handbag
4773,Women,Apparel,Bottomwear,Capris,Blue,Summer,2011,Sports,ADIDAS Women 3S Blue Capri
15324,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011,Sports,Nike Men Printed White Sweatshirts
21111,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,s.Oliver Women Check Purple Top
40126,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012,Casual,Gini and Jony Boys Boxer White Shorts
24463,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual,Numero Uno Men Brown Casual Shoes
10656,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Girl Little frock Pink Tops
37848,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Hidekraft Men Black Wallet
57191,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Top
56043,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,Colorbar Keep Blushing Full Finish Longwear Lipstick 08
11784,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Women Solid Black Tshirts
32506,Men,Footwear,Sandal,Sandals,Brown,Summer,2013,Casual,Franco Leone Men Brown Sandals
49299,Women,Accessories,Socks,Socks,Beige,Summer,2016,Casual,Arrow Women Pack Of 5 Socks
42671,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,Alma Women Green Kurta
3556,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2015,Casual,Skechers Men Dark Brown Lifestyle Shoe
26334,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,DKNY Women Black Dial Watch NY4951
12101,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011,Ethnic,W Women Printed Pink Kurtas
54714,Women,Apparel,Apparel Set,Kurta Sets,Charcoal,Summer,2012,Ethnic,Shree Women Charcoal Grey & Sea Green Printed Salwar Suit with Dupatta
6818,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011,Casual,Timberland Men's Grn Thng Red Flip Flop
2484,Women,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Puma Women Spagetti White Top
30251,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2013,Casual,Numero Uno Men Green Flip Flops
22794,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Manchester United Men Navy Blue Tshirt
8982,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Puma Men Evo Ducati Lo White Casual Shoes
51266,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Parx Men Black Belt
6024,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,UCB Women's Boat Neck Chest Print Green T-shirt
47303,Women,Accessories,Bags,Clutches,Black,Fall,2012,Casual,Baggit Women Black Purse
26106,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Formal,John Miller Men Striped Purple Shirt
12333,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Ep Jeans Blue Jeans
3764,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Status Quo Men's London Icon Navy T-shirt
30063,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Ed Hardy Men Grey Watch
48179,Women,Accessories,Bags,Handbags,Green,Winter,2016,Casual,Fossil Women Green Handbag
54526,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,F Sports Men White Zero Gravity Sports Shoes
18609,Men,Apparel,Topwear,Tshirts,Red,Fall,2010,Casual,Puma Men Polo Red Tshirt
35511,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Bata Men Lite Black Flip Flops
49897,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Kids Girls White Dial Watch
16793,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Highlander Men Check Blue Shirt
51054,Women,Apparel,Innerwear,Bra,Lavender,Summer,2017,Casual,Enamor Lavender Bra
50186,Women,Accessories,Bags,Handbags,Orange,Summer,2012,Casual,Paridhan Women Orange Printed Handbag
17641,Unisex,Accessories,Headwear,Headband,White,Fall,2013,Sports,Puma Unisex Cat White Headband
23474,Men,Accessories,Scarves,Scarves,Grey,Winter,2015,Casual,Lino Perros Men Grey Check Scarf
48945,Men,Accessories,Jewellery,Ring,Steel,Summer,2013,Casual,Revv Men Steel Ring
6216,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Men's Printed Black T-shirt
47131,Women,Accessories,Bags,Handbags,White,Summer,2015,Casual,Be For Bag Women Pink Bag
37246,Men,Footwear,Shoes,Casual Shoes,Charcoal,Summer,2012,Casual,United Colors of Benetton Men Charcoal Shoes
5493,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Mr.Men Men's Cool Soft Grey T-shirt
15116,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Formal,Arrow Men TR Finish Grey Trousers
59239,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Men White Watch
21323,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Louis Philippe Men Sunglasses LP045-C5
36394,Men,Accessories,Socks,Socks,Blue,Summer,2016,Casual,Reid & Taylor Men Reid & Taylor Blue Socks
4541,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Classic Polo Men's White T-shirt with Navy Stripes
24651,Women,Accessories,Bags,Handbags,Beige,Winter,2015,Casual,Lino Perros Women Casual Handbag
10464,Men,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Flying Machine Men Mauvemist Pink Tshirts
40314,Unisex,Footwear,Sandal,Sandals,White,Winter,2013,Casual,Warner Bros Kids Unisex White sandals
56271,Women,Apparel,Innerwear,Bra,Nude,Summer,2017,Casual,Biara Women Nude Bra
25783,Men,Apparel,Topwear,Suspenders,Black,Summer,2012,Formal,Arrow Men Black & Beige Suspenders
27649,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Superman Men Printed Blue T-shirt
16932,Men,Apparel,Topwear,Tshirts,Off White,Fall,2011,Casual,Spykar Men Off White Polo Tshirt
49636,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2012,Casual,Mineral Blue & White Skirt
19146,Men,Apparel,Topwear,Sweatshirts,Grey,Summer,2011,Casual,United Colors of Benetton Men Solid Grey Sweatshirt
55269,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Summer,2019,Casual,Lakme Absolute Shine Line Black Eye Liner
2817,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Lee Cooper Men's Casual Leather Black Shoe
7559,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Nike Men's Black Polo T-shirt
25922,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Femella Women Navy Blue T-shirt
36509,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,United Colors of Benetton Women Brown Handbag
58576,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Puma Women Yellow T-shirt
14659,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011,Casual,Probase Men Solid LT.Khaki Trousers
33847,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Puma Men Future Cat White Shoes
39541,Women,Apparel,Innerwear,Bra,Maroon,Winter,2015,Casual,Bwitch Maroon Bra
38493,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Gini and Jony Boys Core Blue T-shirt
40589,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Aurelia Women Printed White Kurta
44915,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Puma Men Blue T-shirt
59696,Women,Apparel,Innerwear,Briefs,Cream,Summer,2014,Casual,Avirate Cream Brief
11925,Women,Footwear,Shoes,Flats,Black,Winter,2015,Casual,Skechers Women Tone Black Sandals
58744,Men,Apparel,Topwear,Tshirts,Burgundy,Summer,2012,Casual,Puma Men Burgundy T-shirt
41669,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,Catwalk Women Silver Heels
39773,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Peter England Men Navy Blue Casual Shirt
11119,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Solid White Shirts
5800,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Men's Chat Black T-shirt
33249,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,Arrow Men Blue Striped Shirt
2219,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010,Casual,ADIDAS Men's Black Shoe
34850,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men Falcon Elite White Sports Shoes
54189,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Jockey MC Men Red Pack of 2 Briefs 8003
35982,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Flying Machine Women Grey T-shirt
8723,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Indigo Nation Men Striped Yellow Shirt
22935,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual,Fastrack Women Red Casual Watch
28433,Women,Accessories,Watches,Watches,Beige,Winter,2016,Formal,DKNY Women Beige Dial Watch NY8308
55867,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,Casual,Colorbar Oh My Magenta 2 Nail Lacquer 85V
22109,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Reebok Men White Acciomax II Sports Shoes
5458,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011,Sports,Nike Men Training Knit Navy Blue Track Pant
58320,Men,Accessories,Socks,Socks,White,Summer,2016,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004
57368,Women,Apparel,Innerwear,Briefs,Brown,Winter,2015,Casual,Amante Women Brown Briefs PCLR02
14833,Men,Accessories,Belts,Belts,Brown,Summer,2011,Casual,United Colors of Benetton Men Solid Brown Belts
39317,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys Printed White T-shirt
25748,Men,Accessories,Belts,Belts,Brown,Winter,2015,Casual,Lino Perros Men Leather Brown Belt
46814,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,Gini and Jony Girls Pink Skirt
49060,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Flying Machine Men Black Shoes
50971,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Enamor White Classique Bra
16758,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,Spice Art Women Double Handle Shimmer Handbags
31946,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Nike Men Avid Grey Shoes
28057,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Jockey ELANCE Men Black Pack of 2 Briefs 1010
30894,Women,Apparel,Bottomwear,Patiala,White,Summer,2012,Ethnic,Fabindia Women Printed White & Blue Patiala
34408,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Men Black Printed T-shirt
8175,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Casual Brown Flats
7901,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011,Casual,Proline Men's Printed Chalk Cream Brown T-shirt
19522,Men,Apparel,Topwear,Sweaters,Navy Blue,Fall,2011,Casual,United Colors of Benetton Men Check Navy Blue Sweater
13018,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Flats
48380,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Casual,French Connection Men Charcoal Trousers
43768,Women,Accessories,Jewellery,Earrings,Black,Summer,2012,Casual,Royal Diadem Black Earrings
8949,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Formal,Indigo Nation Men ID Printed Grey Trousers
13824,Men,Accessories,Headwear,Caps,Maroon,Fall,2011,Casual,Proline Men White & Maroon Colourblocked Beanie
28265,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017,Casual,Gatsby Men Classic Deo
58112,Women,Accessories,Jewellery,Earrings,Brown,Fall,2012,Casual,Rreverie Dark Brown & Turquoise Earrings
